Jar,Time,Temp,Class,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Circularity (Hu),Date,Diameter (ABD),Geodesic Aspect Ratio,Geodesic Length,Length,Original Reference ID,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Sigma Intensity,Timestamp,Volume (ABD),Width,Density_inds/ml,
INIT,0,Original,Colpidium,2660.7159,0.3826,129.8139,134.7646,138.5022,90017.992,77270.0381,103243.2226,0.6603,6/5/19,58.2042,0.3323,101.2533,100.8585,DD80E15E-1CCF-4A76-9CB2-553A626DA557,0.9633,1.0669,1.0277,40.0779,2019-06-05T08:35:55.395,1.03E+05,38.6805,311,
INIT,0,Original,Colpidium,3052.0256,0.4383,131.1148,134.231,137.4663,116940.5187,100290.9394,126837.0305,0.7272,6/5/19,62.3375,0.3972,98.0916,102.3045,23170F1B-C794-4B30-8D37-C170598B489B,0.9768,1.0484,1.0241,46.2113,2019-06-05T08:35:55.962,1.27E+05,45.1875,311,
INIT,0,Original,Colpidium,2826.1968,0.4264,135.4648,137.8546,140.6953,98811.4364,102843.9635,113023.1497,0.7048,6/5/19,59.9869,0.2727,119.1573,103.7505,14C6BE22-8F76-4DAF-8202-CAD7E5D56B0F,0.9827,1.0386,1.0206,40.1565,2019-06-05T08:35:56.196,1.13E+05,54.5865,311,
INIT,0,Original,Colpidium,2635.4712,0.3849,135.8249,139.9278,143.478,101118.0412,79227.2218,101777.3666,0.6648,6/5/19,57.9274,0.3997,93.0664,102.3045,3F207273-3409-4F0B-91B5-B2EB9EA740F1,0.9707,1.0563,1.0254,42.357,2019-06-05T08:36:00.049,1.02E+05,39.4035,311,
INIT,0,Original,Colpidium,3148.442,0.3763,139.3545,142.8429,145.687,116954.5783,99678.2339,132894.6067,0.6512,6/5/19,63.3145,0.3431,108.1456,110.9805,18D1A0A4-9FCB-4DF9-9686-198C8A889474,0.9756,1.0454,1.0199,42.2519,2019-06-05T08:36:03.181,1.33E+05,42.2955,311,
INIT,0,Original,Colpidium,2794.9636,0.4124,140.5774,143.2832,145.9862,114342.8295,91100.9998,111154.7518,0.6959,6/5/19,59.6545,0.4288,92.5192,101.5815,22ECDBF4-A56B-408F-9C5D-17C4219F0E5F,0.9811,1.0385,1.0189,43.1159,2019-06-05T08:36:05.182,1.11E+05,42.2955,311,
INIT,0,Original,Colpidium,2233.4812,0.3856,144.0306,144.2048,146.1139,83486.7403,67189.3196,79403.0635,0.6654,6/5/19,53.3269,0.3722,91.5552,95.0745,8167E257-740E-440D-839F-C43009C2045E,0.9988,1.0145,1.0132,41.7723,2019-06-05T08:36:05.355,7.94E+04,37.2345,311,
INIT,0,Original,Colpidium,3440.6038,0.4174,132.7972,136.6262,139.7738,148463.4035,120495.1282,151815.3923,0.7062,6/5/19,66.187,0.4242,101.6561,110.9805,D1DB498F-95AC-45C4-B0C0-767725DFC84E,0.972,1.0525,1.023,44.3695,2019-06-05T08:36:05.442,1.52E+05,45.9105,311,
INIT,0,Original,Colpidium,2059.7706,0.4272,138.3076,140.7471,143.0449,78387.6777,60602.2358,70322.1384,0.7152,6/5/19,51.2111,0.4456,79.5081,86.3985,EF5EA723-F10F-4914-A3DE-4080A8F121D3,0.9827,1.0343,1.0163,39.9328,2019-06-05T08:36:05.880,7.03E+04,37.2345,311,
INIT,0,Original,Colpidium,2689.4332,0.3772,126.6834,133.161,136.9274,99487.6542,81981.3156,104919.1947,0.6506,6/5/19,58.5175,0.3624,98.8086,103.7505,0E352821-D83B-4DB5-958F-D57382268E88,0.9514,1.0809,1.0283,36.7611,2019-06-05T08:36:06.357,1.05E+05,38.6805,311,
INIT,0,Original,Colpidium,3468.0095,0.4127,128.8823,132.9419,136.9262,129411.8744,119680.9142,153632.8935,0.6948,6/5/19,66.45,0.3306,114.6551,111.7035,768864ED-DD3E-4162-AD82-2742A66A666E,0.9695,1.0624,1.03,41.2863,2019-06-05T08:36:06.835,1.54E+05,48.0795,311,
INIT,0,Original,Colpidium,4146.6543,0.4222,131.7763,135.2291,138.2648,184552.4822,143585.5682,200867.9002,0.7111,6/5/19,72.6614,0.4775,101.0078,115.3185,481EE92F-11E3-4105-AEE4-1215122BF0C4,0.9745,1.0492,1.0224,43.034,2019-06-05T08:36:06.878,2.01E+05,48.0795,311,
INIT,0,Original,Colpidium,2919.453,0.408,123.3962,130.3402,134.2658,110765.4252,92426.3607,118663.1937,0.6906,6/5/19,60.9685,0.3874,97.944,103.0275,09FC2D0A-5E49-45D0-A27A-C7EE55F440B8,0.9467,1.0881,1.0301,38.33,2019-06-05T08:36:08.009,1.19E+05,43.0185,311,
INIT,0,Original,Colpidium,2810.3312,0.4254,132.5377,138.6737,142.3067,90058.0027,102942.0502,112072.7579,0.6953,6/5/19,59.8183,0.2337,128.035,110.9805,30DB91C9-D030-4605-8923-5F4939C358B4,0.9558,1.0737,1.0262,29.8916,2019-06-05T08:36:08.488,1.12E+05,45.9105,311,
INIT,0,Original,Colpidium,4071.1199,0.4162,127.2681,133.1929,137.3255,150694.6191,154224.9483,195404.533,0.7038,6/5/19,71.9966,0.2742,136.6605,121.8255,F3BD7BF7-46D1-48D2-B5DB-66C4E8BF2417,0.9555,1.079,1.031,36.5617,2019-06-05T08:36:08.883,1.95E+05,52.4175,311,
INIT,0,Original,Colpidium,2496.0014,0.481,141.5582,142.9861,145.8785,106746.4049,86268.3641,93806.0917,0.7761,6/5/19,56.3738,0.4782,84.0805,92.9055,C2506BFE-F907-45F1-8AE9-301EC26DA60C,0.99,1.0305,1.0202,43.4313,2019-06-05T08:36:09.923,9.38E+04,43.7415,311,
INIT,0,Original,Colpidium,3576.1858,0.391,124.6468,129.849,134.0617,137625.298,124249.3893,160876.9848,0.6661,6/5/19,67.4785,0.3324,116.6208,116.7645,65831A55-7F5F-46E9-99F7-2351A6471E6D,0.9599,1.0755,1.0324,37.7005,2019-06-05T08:36:11.707,1.61E+05,48.0795,311,
INIT,0,Original,Colpidium,2823.7177,0.4192,129.042,135.7483,139.4722,101694.1922,89950.2117,112874.4656,0.7086,6/5/19,59.9606,0.3466,102.5209,100.8585,99F61168-62F6-4470-A248-0C0BA91A9B41,0.9506,1.0808,1.0274,36.2281,2019-06-05T08:36:14.274,1.13E+05,42.2955,311,
INIT,0,Original,Colpidium,3398.2598,0.3994,130.8918,132.555,135.5961,142126.8423,121218.1159,149021.4096,0.6752,6/5/19,65.7784,0.382,107.4329,113.8725,9A7DF323-1570-4CCE-A7D6-6B9A15E803BD,0.9875,1.0359,1.0229,39.7727,2019-06-05T08:36:14.580,1.49E+05,45.9105,311,
INIT,0,Original,Colpidium,3786.7693,0.436,129.6952,131.7317,134.6244,166042.7512,148203.0395,175294.0103,0.7273,6/5/19,69.4368,0.376,114.3492,115.3185,265F0D81-6189-414A-AEB2-0C928247DCEF,0.9845,1.038,1.022,45.3432,2019-06-05T08:36:15.404,1.75E+05,50.9715,311,
INIT,0,Original,Colpidium,2551.3692,0.4,134.4686,137.9562,141.5974,93100.2609,78738.8102,96944.6288,0.6799,6/5/19,56.9956,0.3636,96.4344,98.6895,BC031DA9-E16E-4D25-A669-14260E6FD814,0.9747,1.053,1.0264,40.2231,2019-06-05T08:36:15.797,9.69E+04,40.1265,311,
INIT,0,Original,Colpidium,3155.9,0.4443,125.0286,132.8824,136.5669,118971.7648,113268.0803,133367.0807,0.7326,6/5/19,63.3894,0.3332,110.9027,105.9195,5E27A6EC-E84E-44DE-A2BE-A4E8DE7F536A,0.9409,1.0923,1.0277,33.2425,2019-06-05T08:36:18.931,1.33E+05,48.0795,311,
INIT,0,Original,Colpidium,3176.7845,0.3937,130.0669,134.7285,138.6326,124829.0653,107763.4648,134693.1231,0.6736,6/5/19,63.5988,0.3537,108.3029,111.7035,C566BDDF-A71B-4348-A2A3-402BB2510CCB,0.9654,1.0659,1.029,42.8745,2019-06-05T08:36:19.016,1.35E+05,44.4645,311,
INIT,0,Original,Colpidium,2401.1638,0.3743,132.4843,136.6967,139.9524,81590.3999,67224.0524,88510.8445,0.6489,6/5/19,55.2925,0.347,95.1962,97.2435,D1F72086-673B-4B60-B802-17758FCA68C8,0.9692,1.0564,1.0238,41.8222,2019-06-05T08:36:22.715,8.85E+04,35.7885,311,
INIT,0,Original,Colpidium,3891.6612,0.4052,131.1573,136.1502,139.6025,138313.5383,133977.8789,182627.5699,0.6886,6/5/19,70.3919,0.2957,126.2944,119.6565,F012DAF6-0878-412C-8C44-68D115E5EE53,0.9633,1.0644,1.0254,41.5253,2019-06-05T08:36:25.847,1.83E+05,48.8025,311,
INIT,0,Original,Colpidium,3517.8508,0.4212,132.6096,137.5874,141.5611,140467.2469,129757.7718,156956.7205,0.7059,6/5/19,66.9258,0.3401,115.6396,113.1495,8410FB62-5255-4D0E-A721-1B140CBFE40C,0.9638,1.0675,1.0289,35.6453,2019-06-05T08:36:25.933,1.57E+05,47.3565,311,
INIT,0,Original,Colpidium,2610.2329,0.3616,130.4558,135.7208,139.2849,93717.1262,78938.6943,100318.8851,0.6291,6/5/19,57.6494,0.3313,102.8261,105.9195,283725E0-377F-420F-8B4B-75D65EE44672,0.9612,1.0677,1.0263,38.1152,2019-06-05T08:36:27.499,1.00E+05,37.2345,311,
INIT,0,Original,Colpidium,2453.0156,0.4182,135.0955,139.7155,143.1338,86735.198,72866.6162,91393.2808,0.7051,6/5/19,55.8863,0.3771,91.9168,95.0745,BB87096E-CBF2-4553-BD4D-08A3103072C2,0.9669,1.0595,1.0245,35.6964,2019-06-05T08:36:30.371,9.14E+04,40.1265,311,
INIT,0,Original,Colpidium,2355.2639,0.3893,142.1012,144.3259,146.6733,90765.873,68424.9481,85985.0913,0.6717,6/5/19,54.7614,0.4267,85.9431,96.5205,14639BDB-5CA3-4090-BCDC-AAD7169B5C92,0.9846,1.0322,1.0163,43.318,2019-06-05T08:36:31.414,8.60E+04,36.5115,311,
INIT,0,Original,Colpidium,2277.8341,0.3977,135.2333,140.1682,143.7131,80420.3902,69151.8265,81779.97,0.6774,6/5/19,53.8538,0.3433,95.4288,95.0745,ADBD090B-4708-4315-A928-F2B5B599616A,0.9648,1.0627,1.0253,38.2233,2019-06-05T08:36:34.025,8.18E+04,38.6805,311,
INIT,0,Original,Colpidium,3659.9872,0.533,126.5859,132.3448,135.9343,108507.6746,141108.1008,166564.7694,0.8008,6/5/19,68.2645,0.2369,135.0387,101.5815,C4B80A3B-D198-4A02-90D7-0A649181552E,0.9565,1.0739,1.0271,36.3864,2019-06-05T08:36:35.592,1.67E+05,58.9245,311,
INIT,0,Original,Colpidium,1794.903,0.3971,141.6165,144.2318,147.1179,58463.1984,48529.9716,57203.8538,0.6816,6/5/19,47.8052,0.3424,85.9551,86.3985,372C2BAB-4585-4D75-BD12-F9D522366657,0.9819,1.0388,1.02,40.5442,2019-06-05T08:36:36.199,5.72E+04,33.6195,311,
INIT,0,Original,Colpidium,2499.4609,0.3742,131.4556,137.0824,140.9364,88912.2084,73651.3586,94001.1852,0.6484,6/5/19,56.4129,0.3478,97.8171,100.8585,7AD1CE54-557B-45E8-B0E4-C3E478266774,0.959,1.0721,1.0281,39.7895,2019-06-05T08:36:36.506,9.40E+04,39.4035,311,
INIT,0,Original,Colpidium,2037.1651,0.3709,137.1247,138.5382,141.645,73231.5974,58284.9249,69167.6708,0.6473,6/5/19,50.9294,0.3562,90.2348,92.9055,9A28AC3F-A15C-4A76-99AB-CB1CF8B1B1C4,0.9898,1.033,1.0224,41.6651,2019-06-05T08:36:37.114,6.92E+04,33.6195,311,
INIT,0,Original,Colpidium,3102.2126,0.4287,130.4696,135.4526,139.1759,133365.4256,106139.5749,129978.385,0.7147,6/5/19,62.8479,0.4563,93.435,104.4735,F2A50258-0859-4DA7-B6FE-1A7231C4F8BB,0.9632,1.0667,1.0275,41.9436,2019-06-05T08:36:39.768,1.30E+05,44.4645,311,
INIT,0,Original,Colpidium,2612.2122,0.3849,137.6719,139.9276,142.6082,92699.6984,77705.1489,100433.0085,0.6644,6/5/19,57.6712,0.349,98.9588,100.1355,FB051E93-A07F-4FC1-8689-93C47E301A8F,0.9839,1.0359,1.0192,42.8509,2019-06-05T08:36:41.247,1.00E+05,37.9575,311,
INIT,0,Original,Colpidium,2511.3231,0.3902,134.1299,137.265,141.1096,90601.6632,76062.5485,94671.1582,0.6701,6/5/19,56.5466,0.3539,97.2943,100.8585,A496FC43-EBBA-4F9C-9DD1-6FA8DE615022,0.9772,1.052,1.028,40.5432,2019-06-05T08:36:41.291,9.47E+04,38.6805,311,
INIT,0,Original,Colpidium,4730.3578,0.4102,123.1187,131.7032,135.9274,191753.1375,181851.6634,244739.9018,0.6948,6/5/19,77.6072,0.3221,133.0188,129.0555,6B426ECE-8642-489C-8918-0BA5D91F2E56,0.9348,1.104,1.0321,32.6074,2019-06-05T08:36:41.855,2.45E+05,53.8635,311,
INIT,0,Original,Colpidium,2419.9257,0.3864,135.3491,138.3094,141.5941,90723.8919,75155.5641,89550.2584,0.666,6/5/19,55.5081,0.3579,96.6182,100.1355,C79A96D1-7A19-4717-9EAA-D315991C9F97,0.9786,1.0461,1.0237,39.1153,2019-06-05T08:36:43.335,8.96E+04,37.9575,311,
INIT,0,Original,Colpidium,2616.6656,0.4023,135.9132,139.7318,142.6416,98590.4871,80111.4168,100689.9527,0.6856,6/5/19,57.7204,0.3919,93.502,99.4125,513A51BE-E2AD-4536-83B0-A99934A71DB3,0.9727,1.0495,1.0208,43.3126,2019-06-05T08:36:43.988,1.01E+05,40.1265,311,
INIT,0,Original,Colpidium,2537.0297,0.3443,138.0706,141.7106,144.9535,87199.1209,72632.7393,96128.4922,0.6092,6/5/19,56.8353,0.3124,104.3982,105.9195,4C061F29-1732-4F41-8F2F-797B724F670C,0.9743,1.0499,1.0229,43.0905,2019-06-05T08:36:45.076,9.61E+04,35.7885,311,
INIT,0,Original,Colpidium,2912.5057,0.4262,127.3026,132.0081,135.8049,114509.605,100342.4379,118239.8818,0.7135,6/5/19,60.896,0.3692,102.2674,105.9195,33B9EF0E-CA58-4B13-B02D-F00064198F68,0.9644,1.0668,1.0288,39.8238,2019-06-05T08:36:46.857,1.18E+05,43.7415,311,
INIT,0,Original,Colpidium,2583.5172,0.4178,131.8984,135.37,138.9462,107476.1971,88474.0262,98782.6856,0.7013,6/5/19,57.3536,0.4075,93.7488,101.5815,5DB1E05D-7E70-4661-A29F-5F8CD425BE5E,0.9744,1.0534,1.0264,41.5087,2019-06-05T08:36:48.252,9.88E+04,42.2955,311,
INIT,0,Original,Colpidium,2305.9371,0.3721,130.8521,135.6417,139.3526,84145.7667,66812.3713,83298.0787,0.6461,6/5/19,54.185,0.3708,92.0293,97.9665,13E69B72-536F-45E9-ABEF-2FF07F3D3372,0.9647,1.065,1.0274,38.6713,2019-06-05T08:36:48.252,8.33E+04,37.2345,311,
INIT,0,Original,Colpidium,3542.7776,0.3873,131.3117,135.9227,139.4815,132331.6639,117745.605,158627.9196,0.6526,6/5/19,67.1625,0.3506,111.076,113.8725,CB96A0BC-F265-4EEC-909E-8270AB8771B5,0.9661,1.0622,1.0262,41.2841,2019-06-05T08:36:48.512,1.59E+05,45.9105,311,
INIT,0,Original,Colpidium,2964.6203,0.4127,131.2581,137.2599,141.0969,127166.8328,117087.0865,121427.6019,0.697,6/5/19,61.4384,0.3299,114.1671,110.9805,DB5EF89E-F06C-4FE7-93F0-2D9679D0F167,0.9563,1.075,1.028,35.5446,2019-06-05T08:36:48.990,1.21E+05,46.6335,311,
INIT,0,Original,Colpidium,2206.3891,0.399,129.0479,134.0427,137.6799,82820.4236,70025.0711,77962.7138,0.6837,6/5/19,53.0025,0.3495,95.222,95.7975,5EFA2A11-1DE7-4033-93A0-30938EC0CBD4,0.9627,1.0669,1.0271,35.744,2019-06-05T08:36:52.731,7.80E+04,37.9575,311,
INIT,0,Original,Colpidium,4039.1144,0.4325,128.6973,132.9178,136.6731,182870.7904,151268.9771,193104.7816,0.7152,6/5/19,71.713,0.4502,104.7337,116.7645,BF173CF8-D884-44D8-B6C5-19B181FBBAC0,0.9682,1.062,1.0283,41.3256,2019-06-05T08:36:53.210,1.93E+05,50.2485,311,
INIT,0,Original,Colpidium,3265.3316,0.3888,126.5758,132.7466,136.5336,123059.5677,104606.7685,140363.6755,0.6695,6/5/19,64.4791,0.3556,107.4102,110.2575,CD7D325E-B669-471E-B1A3-C3D893B9DFAC,0.9535,1.0787,1.0285,37.9792,2019-06-05T08:36:54.036,1.40E+05,43.0185,311,
INIT,0,Original,Colpidium,2665.6666,0.3977,129.235,133.1576,136.5307,100152.4616,82466.0507,103531.5072,0.6734,6/5/19,58.2583,0.3896,94.3614,101.5815,6CA83C4F-A87F-4A36-86FD-F87F63B68E66,0.9705,1.0565,1.0253,42.2094,2019-06-05T08:36:57.648,1.04E+05,40.1265,311,
INIT,0,Original,Colpidium,3479.9699,0.3971,129.1486,133.1753,136.6496,144514.8741,126903.8052,154428.3473,0.6714,6/5/19,66.5645,0.3616,112.065,116.0415,979116B1-4E10-4C32-87B8-4ECD012C4417,0.9698,1.0581,1.0261,38.1632,2019-06-05T08:36:58.430,1.54E+05,47.3565,311,
INIT,0,Original,Colpidium,2642.8954,0.4873,139.5868,141.5765,144.3485,119901.9083,97769.9194,102207.7367,0.7843,6/5/19,58.009,0.4796,87.2273,97.2435,D2986F90-41CC-42D6-A30D-0055D5D92337,0.9859,1.0341,1.0196,41.6133,2019-06-05T08:36:59.388,1.02E+05,45.9105,311,
INIT,0,Original,Colpidium,1962.5231,0.3773,130.776,136.7415,140.9343,74459.5434,60530.7355,65401.2398,0.6586,6/5/19,49.9876,0.345,92.6919,95.7975,09FE9F58-C8B2-4DEF-A71B-04681DC84921,0.9564,1.0777,1.0307,31.1007,2019-06-05T08:36:59.822,6.54E+04,35.7885,311,
INIT,0,Original,Colpidium,4422.0234,0.4362,124.9482,131.3714,135.0295,177071.3564,159159.262,221205.2125,0.7267,6/5/19,75.0353,0.3751,117.0168,117.4875,F5F6AD05-E13E-4A9F-8111-9F31B161046F,0.9511,1.0807,1.0278,39.2208,2019-06-05T08:37:01.171,2.21E+05,53.1405,311,
INIT,0,Original,Colpidium,2951.2172,0.3924,127.8307,132.8043,136.1045,99662.4982,90508.1458,120605.0682,0.6757,6/5/19,61.2993,0.3069,110.4536,105.1965,09027838-93EC-43F7-B847-3E2FEE85483B,0.9625,1.0647,1.0249,42.977,2019-06-05T08:37:01.301,1.21E+05,41.5725,311,
INIT,0,Original,Colpidium,2404.1259,0.3957,128.8101,135.8328,139.6329,81799.8458,68654.5979,88674.6785,0.6804,6/5/19,55.3266,0.3495,94.8262,95.7975,2C423B06-5454-4ECB-A90F-3667C77E03CD,0.9483,1.084,1.028,37.9812,2019-06-05T08:37:04.869,8.87E+04,36.5115,311,
INIT,0,Original,Colpidium,3710.3889,0.3865,132.7817,137.7779,141.5516,147050.5458,140669.3618,170017.233,0.6575,6/5/19,68.7329,0.3003,127.585,124.7175,77FD589B-2278-4518-8F4B-8187B30F6C69,0.9637,1.066,1.0274,35.5832,2019-06-05T08:37:07.915,1.70E+05,48.8025,311,
INIT,0,Original,Colpidium,3435.6216,0.3988,128.8551,135.6438,139.9028,140409.7437,122366.7225,151485.7491,0.6783,6/5/19,66.139,0.3594,111.4448,116.0415,180D1473-35F9-4E74-AA9D-DA8421845DF2,0.95,1.0857,1.0314,34.1566,2019-06-05T08:37:16.137,1.51E+05,46.6335,311,
INIT,0,Original,Colpidium,4092.6266,0.4289,133.9157,137.6487,141.1203,192998.0292,159484.2059,196954.9888,0.7187,6/5/19,72.1865,0.4356,109.0055,120.3795,577886F9-668E-44BF-BD93-E3EBF8E0B38C,0.9729,1.0538,1.0252,41.5135,2019-06-05T08:37:16.399,1.97E+05,51.6945,311,
INIT,0,Original,Colpidium,2956.6775,0.3818,136.5515,139.6692,142.5174,95800.3069,99148.4506,120939.9382,0.6564,6/5/19,61.356,0.2382,129.0505,111.7035,E79A62FF-2E56-43AA-8043-7DEDEF669D7F,0.9777,1.0437,1.0204,36.9515,2019-06-05T08:37:16.572,1.21E+05,43.7415,311,
INIT,0,Original,Colpidium,2608.2537,0.4268,130.2223,133.2816,136.3058,91803.493,79519.8761,100204.8072,0.7172,6/5/19,57.6275,0.3634,96.0206,95.0745,A8D550B8-66D9-4D52-A5EE-7A786C06BB67,0.977,1.0467,1.0227,44.3436,2019-06-05T08:37:20.487,1.00E+05,41.5725,311,
INIT,0,Original,Colpidium,2842.5606,0.4012,128.363,135.0533,138.9073,83285.9092,88634.8854,114006.1835,0.6781,6/5/19,60.1603,0.2371,123.5694,103.0275,6A51724A-E023-4526-AD6E-01B8826FD660,0.9505,1.0821,1.0285,34.9705,2019-06-05T08:37:23.489,1.14E+05,42.2955,311,
INIT,0,Original,Colpidium,2159.1241,0.3356,143.0476,145.4864,147.7426,69696.5154,54760.3494,75471.0183,0.5992,6/5/19,52.4317,0.3246,94.4361,98.6895,12CDA4D3-1E2B-4A47-B639-25FDE28ADD51,0.9832,1.0328,1.0155,44.3756,2019-06-05T08:37:23.665,7.55E+04,32.1735,311,
INIT,0,Original,Colpidium,2243.828,0.4068,142.4804,145.7767,148.3788,84455.3665,66366.8768,79955.4634,0.6907,6/5/19,53.4503,0.4149,85.4814,92.1825,FC5BE3D0-275B-463F-9DED-FB4D2DC2F6E5,0.9774,1.0414,1.0178,43.8431,2019-06-05T08:37:25.883,8.00E+04,36.5115,311,
INIT,0,Original,Colpidium,2812.3143,0.3994,138.1565,141.0137,143.7895,114534.1394,91946.3634,112191.403,0.6805,6/5/19,59.8394,0.4082,95.6561,105.1965,C3088926-8C0A-405E-9BC2-9D4380C60B4A,0.9797,1.0408,1.0197,43.1461,2019-06-05T08:37:26.057,1.12E+05,42.2955,311,
INIT,0,Original,Colpidium,2083.8584,0.3999,135.7989,138.7852,141.8216,71209.5469,56526.4631,71559.3039,0.6855,6/5/19,51.5097,0.3848,84.9115,89.2905,52BF874E-AC1A-4D4B-9C16-786890B0A65F,0.9785,1.0444,1.0219,39.5791,2019-06-05T08:37:27.492,7.16E+04,37.2345,311,
INIT,0,Original,Colpidium,1901.2047,0.4405,138.8471,141.1439,144.2697,47006.5039,55196.715,62360.144,0.7019,6/5/19,49.2005,0.222,106.6838,92.1825,5ECEE59B-617A-4C17-B3F7-1B6720070A2C,0.9837,1.0391,1.0221,37.0937,2019-06-05T08:37:27.796,6.24E+04,43.0185,311,
INIT,0,Original,Colpidium,2976.039,0.3918,135.72,139.2553,142.6197,105811.2663,94732.0439,122129.8211,0.6737,6/5/19,61.5566,0.3189,109.837,107.3655,1B193DF4-F2F6-40B9-B104-654845F962FD,0.9746,1.0508,1.0242,43.5216,2019-06-05T08:37:29.885,1.22E+05,43.0185,311,
INIT,0,Original,Colpidium,1542.9688,0.4791,141.2114,141.3775,143.6869,45409.8171,46826.0707,45593.1434,0.7451,6/5/19,44.3235,0.3029,85.7252,82.7835,EF3F9D07-4E9E-44F6-A5E2-7B0B5C1B7C80,0.9988,1.0175,1.0163,41.7939,2019-06-05T08:37:32.016,4.56E+04,37.9575,311,
INIT,0,Original,Colpidium,3821.2268,0.4042,130.9193,134.8141,138.2632,160206.8501,143815.065,177692.0577,0.6848,6/5/19,69.752,0.3497,118.5902,121.1025,545BFA2D-94D3-4791-B259-7C7F69DC95C2,0.9711,1.0561,1.0256,43.3366,2019-06-05T08:37:32.582,1.78E+05,49.5255,311,
INIT,0,Original,Colpidium,2174.8758,0.3663,131.6527,137.9015,141.5832,73505.6828,64969.6718,76298.4099,0.6379,6/5/19,52.6226,0.2939,102.7018,97.9665,E5D5C078-7809-4998-8B08-D5AB867DC879,0.9547,1.0754,1.0267,34.5991,2019-06-05T08:37:35.800,7.63E+04,36.5115,311,
INIT,0,Original,Colpidium,3159.8777,0.3772,120.9916,128.4935,132.777,120332.1786,109884.3272,133619.3065,0.6535,6/5/19,63.4293,0.3015,119.0143,116.0415,D9B9E37E-4E5B-4FB0-A04E-4B4D41101060,0.9416,1.0974,1.0333,34.6305,2019-06-05T08:37:36.583,1.34E+05,46.6335,311,
INIT,0,Original,Colpidium,3230.5027,0.4049,130.6301,132.8921,135.8867,141921.229,114178.3747,138123.939,0.6878,6/5/19,64.1343,0.4215,100.5643,110.9805,757372B9-C541-4697-919B-73EA9A3C915E,0.983,1.0402,1.0225,42.2212,2019-06-05T08:37:39.585,1.38E+05,45.9105,311,
INIT,0,Original,Colpidium,2512.806,0.4426,126.6211,132.2152,135.8454,102385.6369,81712.4879,94755.0223,0.7263,6/5/19,56.5633,0.4631,84.7049,93.6285,A9C4E12D-CCFA-4A55-B97E-B6ED0BFA11C2,0.9577,1.0728,1.0275,39.4578,2019-06-05T08:37:40.498,9.48E+04,42.2955,311,
INIT,0,Original,Colpidium,2030.778,0.3835,127.1473,133.1467,137.1519,71214.0071,65134.5824,68842.6335,0.6598,6/5/19,50.8495,0.2891,102.7436,95.0745,E8118DB0-768E-4E20-BBC0-45302F927515,0.9549,1.0787,1.0301,29.6448,2019-06-05T08:37:45.155,6.88E+04,35.7885,311,
INIT,0,Original,Colpidium,2967.599,0.4238,137.1134,138.4001,141.4909,129368.7382,107331.1617,121610.6528,0.7098,6/5/19,61.4692,0.414,98.6871,105.1965,2FE67837-B718-4821-B4C1-8B04D171636A,0.9907,1.0319,1.0223,45.6368,2019-06-05T08:37:45.587,1.22E+05,44.4645,311,
INIT,0,Original,Colpidium,3562.2233,0.4188,126.0007,132.5407,136.3544,137505.268,118877.3374,159935.7342,0.7085,6/5/19,67.3466,0.3738,107.8029,113.1495,9A5B0D18-4E41-49BD-88A3-B7CDCE03A750,0.9507,1.0822,1.0288,40.242,2019-06-05T08:37:49.371,1.60E+05,45.9105,311,
INIT,0,Original,Colpidium,3371.8633,0.4062,130.7594,135.2786,139.3202,133736.4686,118285.4095,147288.4673,0.6889,6/5/19,65.5224,0.3522,111.1344,112.4265,BDF08D1D-F61B-43DE-A9EC-5A23EBA11ACA,0.9666,1.0655,1.0299,36.4601,2019-06-05T08:37:50.198,1.47E+05,47.3565,311,
INIT,0,Original,Colpidium,2415.4817,0.3657,133.3138,136.2927,139.3769,77385.4326,66284.8459,89303.6957,0.6387,6/5/19,55.4571,0.3108,100.6695,99.4125,7C0F9B3C-8440-474C-BBDF-9D4EDCEE260E,0.9781,1.0455,1.0226,43.296,2019-06-05T08:37:50.765,8.93E+04,36.5115,311,
INIT,0,Original,Colpidium,2411.5317,0.4077,137.0012,140.8913,144.0118,93885.0804,78541.4085,89084.7297,0.6878,6/5/19,55.4117,0.3815,93.6574,99.4125,C4BD013C-3137-4F16-8810-73F319DF9CF2,0.9724,1.0512,1.0221,37.8747,2019-06-05T08:37:53.940,8.91E+04,40.1265,311,
INIT,0,Original,Colpidium,4302.8179,0.412,123.7326,130.9093,135.6097,178491.2516,164632.042,212321.1479,0.6965,6/5/19,74.017,0.3395,125.3856,123.9945,DD43A7AA-B6D3-4461-A97E-02DDDCAC952C,0.9452,1.096,1.0359,36.7681,2019-06-05T08:37:54.070,2.12E+05,51.6945,311,
INIT,0,Original,Colpidium,2342.9294,0.377,129.7089,135.2868,139.1369,81143.1941,70205.6119,85310.5244,0.6549,6/5/19,54.6179,0.3152,101.3052,99.4125,FD61BCF6-0D54-4618-839A-CAE8E215065D,0.9588,1.0727,1.0285,33.9614,2019-06-05T08:37:58.380,8.53E+04,37.2345,311,
